quantity_index,z,p2p5,p16,median,p84,p97p5
0.000000000000000000e+00,1.076666666666666661e+00,1.993897551763435771e+01,2.219072338988906878e+01,2.463481002543713672e+01,2.618601838745378174e+01,2.763328321223514905e+01
0.000000000000000000e+00,1.081333333333333258e+00,1.988486743464618201e+01,2.221666030145942727e+01,2.476699254685085450e+01,2.636568366333124658e+01,2.786624785855364195e+01
0.000000000000000000e+00,1.086000000000000076e+00,1.982865904582413563e+01,2.224814848644945897e+01,2.489418328979549955e+01,2.654684510543536291e+01,2.817460673416564632e+01
0.000000000000000000e+00,1.090666666666666895e+00,1.977037223866260973e+01,2.226338765012957310e+01,2.502810697886576463e+01,2.670838535676127279e+01,2.845335843459994152e+01
0.000000000000000000e+00,1.095333333333333492e+00,1.971002949636396195e+01,2.228823413593652703e+01,2.516952185681393672e+01,2.688406467753420515e+01,2.870421879355412287e+01
0.000000000000000000e+00,1.100000000000000089e+00,1.964765384893557609e+01,2.231180771519349904e+01,2.530901958936527052e+01,2.705783575178727673e+01,2.885931193285351171e+01
1.000000000000000000e+00,4.000000000000000222e-01,1.419560664839157660e+01,1.652733582118326083e+01,2.308026859472285253e+01,3.062546327867379148e+01,4.366757734728117413e+01
1.000000000000000000e+00,4.046666666666666745e-01,1.433404303349973752e+01,1.663131809986425580e+01,2.303479253728269072e+01,3.045087235010906568e+01,4.309312773476029435e+01
1.000000000000000000e+00,4.093333333333333823e-01,1.444640173962263141e+01,1.671260812667533102e+01,2.300367541615431577e+01,3.028247805131017856e+01,4.252879398270953004e+01
1.000000000000000000e+00,4.140000000000000346e-01,1.455829258590062025e+01,1.679336660032957695e+01,2.300848140079066084e+01,3.001387611104173558e+01,4.198238742619428621e+01
1.000000000000000000e+00,4.186666666666666869e-01,1.469837055449253960e+01,1.687358325521692493e+01,2.299103288189054695e+01,2.981601124525595736e+01,4.153252313415447361e+01
1.000000000000000000e+00,4.233333333333333393e-01,1.482870476166733020e+01,1.695324786191603295e+01,2.297474594919724211e+01,2.962308517336159497e+01,4.108939446865456802e+01
1.000000000000000000e+00,4.280000000000000471e-01,1.494027633304642322e+01,1.703235024773118766e+01,2.291745811627126983e+01,2.940224850748480634e+01,4.065289129532112611e+01
1.000000000000000000e+00,4.326666666666666994e-01,1.505177485063778242e+01,1.711088029264619692e+01,2.293599481615936497e+01,2.924158325342619591e+01,4.022290546461044158e+01
1.000000000000000000e+00,4.373333333333333517e-01,1.516195957316996434e+01,1.718882793134522657e+01,2.290014194204545817e+01,2.910212814589043262e+01,3.978428986790535049e+01
1.000000000000000000e+00,4.420000000000000040e-01,1.527162644542123893e+01,1.726618315522631875e+01,2.286127251065643406e+01,2.891591493054480111e+01,3.932094083723355027e+01
1.000000000000000000e+00,4.466666666666667118e-01,1.538075371888128196e+01,1.734604252160306359e+01,2.283563485508986091e+01,2.873509575956307671e+01,3.887618808941737569e+01
1.000000000000000000e+00,4.513333333333333641e-01,1.548931964346721912e+01,1.745078645705675058e+01,2.280429115423857667e+01,2.855802328423574110e+01,3.853773241271117911e+01
1.000000000000000000e+00,4.560000000000000164e-01,1.559730247456950636e+01,1.755481178530860120e+01,2.278051592835968009e+01,2.837988383055623132e+01,3.809599537496204391e+01
1.000000000000000000e+00,4.606666666666666687e-01,1.570468048692408836e+01,1.765809900408655864e+01,2.275134893529384073e+01,2.827638520568817171e+01,3.763490428112321240e+01
