quantity_index,z,p2p5,p16,median,p84,p97p5
0.000000000000000000e+00,9.226666666666667460e-01,1.952069658819872799e+01,2.053926881734432541e+01,2.178852078674117365e+01,2.308039000896594217e+01,2.437787534742728113e+01
0.000000000000000000e+00,9.273333333333334538e-01,1.953298645439231151e+01,2.062247087933965162e+01,2.189499401411572421e+01,2.322305203149082686e+01,2.456093422258062375e+01
0.000000000000000000e+00,9.320000000000000506e-01,1.955377835586152102e+01,2.067416947123386706e+01,2.200361970096760444e+01,2.337116046287204085e+01,2.473780538565411646e+01
0.000000000000000000e+00,9.366666666666667584e-01,1.956564545789770193e+01,2.072738086208998709e+01,2.210520264615791319e+01,2.352832297253447535e+01,2.491183302879560202e+01
0.000000000000000000e+00,9.413333333333333552e-01,1.957686830552558988e+01,2.079175246247557496e+01,2.220996911447403477e+01,2.367193656593192230e+01,2.508643991441842047e+01
0.000000000000000000e+00,9.460000000000000631e-01,1.958177593605644518e+01,2.083600889553568436e+01,2.232581210009082895e+01,2.381691287573940485e+01,2.526166748410939178e+01
0.000000000000000000e+00,9.506666666666667709e-01,1.959422959977471379e+01,2.089171199457609163e+01,2.242915033402651659e+01,2.396334613398989077e+01,2.543751799733552232e+01
0.000000000000000000e+00,9.553333333333333677e-01,1.961454203928413520e+01,2.093966707109509073e+01,2.254209528949938957e+01,2.412349884354846452e+01,2.561565845189093338e+01
0.000000000000000000e+00,9.600000000000000755e-01,1.964131670107091665e+01,2.098653630546110804e+01,2.264695428744776962e+01,2.427688456474388801e+01,2.580037151235050175e+01
0.000000000000000000e+00,9.646666666666667833e-01,1.967009214855981369e+01,2.104291905014975228e+01,2.275032476201241138e+01,2.442474857902006846e+01,2.598582139457002071e+01
0.000000000000000000e+00,9.693333333333333801e-01,1.969524972251659634e+01,2.110761349150347854e+01,2.285119891582146678e+01,2.457536764822160436e+01,2.617242343824927531e+01
0.000000000000000000e+00,9.740000000000000879e-01,1.970890644038558648e+01,2.116801809667887113e+01,2.295108375462478989e+01,2.473482840144915329e+01,2.635001224281108279e+01
0.000000000000000000e+00,9.786666666666666847e-01,1.972269999788387551e+01,2.122779001337307392e+01,2.304887709803924878e+01,2.489220309463023284e+01,2.652723331169370269e+01
0.000000000000000000e+00,9.833333333333333925e-01,1.972675621809438340e+01,2.129087740518838956e+01,2.316973613345518501e+01,2.505198374361573244e+01,2.670839988134347109e+01
0.000000000000000000e+00,9.880000000000001004e-01,1.974371513801125033e+01,2.135434080572353110e+01,2.327304018987773304e+01,2.521490530528503982e+01,2.688843847372796603e+01
0.000000000000000000e+00,9.926666666666666972e-01,1.976084858895185903e+01,2.141564487778656201e+01,2.338375980306926749e+01,2.537496685512022765e+01,2.705938580490487055e+01
0.000000000000000000e+00,9.973333333333334050e-01,1.977356676212065167e+01,2.145784237576209108e+01,2.350418483955473903e+01,2.552998484542700908e+01,2.723079404700010997e+01
0.000000000000000000e+00,1.002000000000000224e+00,1.978516249414206740e+01,2.149695839065416081e+01,2.361203522663197418e+01,2.568210907098639595e+01,2.741364344490095561e+01
0.000000000000000000e+00,1.006666666666666821e+00,1.979635105961720853e+01,2.156373382842636133e+01,2.372433146581198216e+01,2.584536779449981836e+01,2.759714893507814892e+01
0.000000000000000000e+00,1.011333333333333417e+00,1.980713585691663070e+01,2.161350785196949786e+01,2.383128353159023050e+01,2.601354072198758516e+01,2.778461264177602175e+01
0.000000000000000000e+00,1.016000000000000014e+00,1.981752024801707179e+01,2.166415352849890397e+01,2.394729919386360351e+01,2.616712275131962073e+01,2.797881118451112670e+01
0.000000000000000000e+00,1.020666666666666611e+00,1.982750757230564176e+01,2.172420498310094317e+01,2.406424729338101542e+01,2.633591217982294097e+01,2.817379518165223473e+01
0.000000000000000000e+00,1.025333333333333430e+00,1.983710114669883495e+01,2.179153706401462642e+01,2.417445272777350951e+01,2.650384719292196323e+01,2.836956777370314953e+01
0.000000000000000000e+00,1.030000000000000027e+00,1.985050047296313380e+01,2.184368322594673018e+01,2.428137412567841125e+01,2.668109427331840067e+01,2.856519919712281208e+01
0.000000000000000000e+00,1.034666666666666845e+00,1.986863324500613714e+01,2.189438516623595987e+01,2.439093314240664867e+01,2.685112518030043205e+01,2.876418931287557612e+01
0.000000000000000000e+00,1.039333333333333442e+00,1.988639439786875585e+01,2.194629730260598777e+01,2.450153409147609906e+01,2.701947253020470896e+01,2.896289336625545019e+01
0.000000000000000000e+00,1.044000000000000039e+00,1.989875506975247887e+01,2.200727578016477537e+01,2.461175333645988417e+01,2.718937443318828073e+01,2.916240625952472598e+01
0.000000000000000000e+00,1.048666666666666636e+00,1.990239803872454516e+01,2.206662218177941170e+01,2.471369586684874875e+01,2.737731709156155091e+01,2.936273122853037876e+01
0.000000000000000000e+00,1.053333333333333455e+00,1.990566405670573502e+01,2.211538318362074662e+01,2.483951177605120009e+01,2.754081370408457019e+01,2.958079705210402111e+01
0.000000000000000000e+00,1.058000000000000052e+00,1.990855651802781878e+01,2.217202378067587532e+01,2.494867230159131566e+01,2.770847584357963811e+01,2.980518061300186261e+01
0.000000000000000000e+00,1.062666666666666870e+00,1.991120847803475868e+01,2.222633796726284672e+01,2.507552188584711672e+01,2.787066546562363811e+01,2.999907714928335878e+01
0.000000000000000000e+00,1.067333333333333467e+00,1.993401337228486625e+01,2.226558679773648564e+01,2.518226135757944917e+01,2.803191765292520898e+01,3.019632363370878636e+01
0.000000000000000000e+00,1.072000000000000064e+00,1.995806342576245740e+01,2.231740466247911669e+01,2.528832853238108669e+01,2.819519948063201653e+01,3.042069074086247582e+01
0.000000000000000000e+00,1.076666666666666661e+00,1.995904391033741021e+01,2.237018219154788312e+01,2.539022051597490659e+01,2.835707703481264375e+01,3.059922656079620396e+01
0.000000000000000000e+00,1.081333333333333258e+00,1.995974182132978214e+01,2.241574995337816389e+01,2.549999519628365618e+01,2.852099413545683859e+01,3.081981920312771095e+01
0.000000000000000000e+00,1.086000000000000076e+00,1.995538790921415995e+01,2.246441099986977008e+01,2.560674016016682231e+01,2.868953902238358822e+01,3.105497086001668805e+01
0.000000000000000000e+00,1.090666666666666895e+00,1.994762177904323153e+01,2.251602905192871873e+01,2.571034973375818922e+01,2.885762884596774569e+01,3.128802410351555352e+01
0.000000000000000000e+00,1.095333333333333492e+00,1.995980001957404681e+01,2.256757748560379184e+01,2.582456614328809508e+01,2.903570131920388420e+01,3.149606339906140207e+01
0.000000000000000000e+00,1.100000000000000089e+00,1.996442755201444896e+01,2.261979873453464052e+01,2.592152711350570371e+01,2.920196235426147524e+01,3.170437850540014324e+01
1.000000000000000000e+00,4.000000000000000222e-01,1.605490551236891150e+01,1.837688535997605044e+01,2.227138348053618344e+01,2.915340910989586831e+01,3.507286588499294311e+01
1.000000000000000000e+00,4.046666666666666745e-01,1.606234091358920679e+01,1.838150231085803199e+01,2.224272027689298881e+01,2.901570343534032759e+01,3.484174287469143394e+01
1.000000000000000000e+00,4.093333333333333823e-01,1.606973309642636494e+01,1.839573376182798370e+01,2.222231191187577437e+01,2.887815164606015728e+01,3.461204083768220130e+01
1.000000000000000000e+00,4.140000000000000346e-01,1.608213528318307795e+01,1.842485954156303407e+01,2.219254640623854868e+01,2.874348458892379554e+01,3.438334751675571965e+01
1.000000000000000000e+00,4.186666666666666869e-01,1.611088713719190224e+01,1.845760293339547076e+01,2.216181223987033277e+01,2.860397640015273524e+01,3.415584269611805013e+01
1.000000000000000000e+00,4.233333333333333393e-01,1.613980752691674425e+01,1.848564169600523144e+01,2.214388303666062185e+01,2.846999894098493655e+01,3.392975077394212491e+01
1.000000000000000000e+00,4.280000000000000471e-01,1.616894202021954996e+01,1.849834191221407664e+01,2.212746231423680854e+01,2.833766179178648414e+01,3.370506608566903850e+01
1.000000000000000000e+00,4.326666666666666994e-01,1.619808735264506794e+01,1.852327220156153587e+01,2.210816880748030400e+01,2.820445880807502448e+01,3.346893844982946575e+01
1.000000000000000000e+00,4.373333333333333517e-01,1.622724455854694270e+01,1.853898389928882295e+01,2.207781945239631938e+01,2.806793416428434540e+01,3.323338457632174681e+01
1.000000000000000000e+00,4.420000000000000040e-01,1.625641467067052304e+01,1.855466375410319202e+01,2.206206502359626143e+01,2.793695400015858965e+01,3.299940814335160155e+01
1.000000000000000000e+00,4.466666666666667118e-01,1.628559872005834563e+01,1.857031297410599890e+01,2.204268556723625494e+01,2.779548360670973750e+01,3.279313469076307541e+01
1.000000000000000000e+00,4.513333333333333641e-01,1.631479773595861005e+01,1.858856841588978526e+01,2.202302589263425858e+01,2.766753726439351624e+01,3.259369297158743706e+01
1.000000000000000000e+00,4.560000000000000164e-01,1.634401274573662377e+01,1.860018574522000634e+01,2.201901950673867958e+01,2.752322057752556361e+01,3.237147043376132416e+01
1.000000000000000000e+00,4.606666666666666687e-01,1.637324478186655341e+01,1.862119233508294514e+01,2.200763228641454106e+01,2.740303800015566438e+01,3.214580504018668705e+01
