z,W_first,W_second
9.815000000000000391e-01,9.360272979913901725e-01,6.034149719556242131e-01
9.819999999999999840e-01,9.360272979913901725e-01,5.976238000030600350e-01
9.825000000000000400e-01,9.360272979913901725e-01,5.918326280504954129e-01
9.829999999999999849e-01,9.360272979913901725e-01,5.860414560979312348e-01
9.835000000000000409e-01,9.360272979913901725e-01,5.802502841453649474e-01
9.839999999999999858e-01,9.360272979913901725e-01,5.744591121928008803e-01
9.845000000000000417e-01,9.360272979913901725e-01,5.686679402402363692e-01
9.849999999999999867e-01,8.252186976987978539e-01,5.628767682876725242e-01
9.855000000000000426e-01,8.252186976987978539e-01,5.575479733273398519e-01
9.859999999999999876e-01,8.252186976987978539e-01,5.522191783670096221e-01
9.865000000000000435e-01,8.252186976987978539e-01,5.468903834066785041e-01
9.869999999999999885e-01,8.252186976987978539e-01,5.415615884463484964e-01
9.875000000000000444e-01,8.252186976987978539e-01,5.362327934860161571e-01
9.879999999999999893e-01,8.252186976987978539e-01,5.309039985256855942e-01
9.885000000000000453e-01,8.252186976987978539e-01,5.255752035653549203e-01
9.889999999999999902e-01,8.252186976987978539e-01,5.202464086050241354e-01
9.895000000000000462e-01,8.252186976987978539e-01,5.149176136446920182e-01
9.899999999999999911e-01,8.252186976987978539e-01,5.095888186843613443e-01
9.905000000000000471e-01,8.252186976987978539e-01,5.042600237240301153e-01
9.909999999999999920e-01,8.252186976987978539e-01,4.989312287637002741e-01
9.915000000000000480e-01,8.252186976987978539e-01,4.936024338033678793e-01
9.919999999999999929e-01,8.252186976987978539e-01,4.882736388430370944e-01
9.925000000000000488e-01,8.252186976987978539e-01,4.829448438827066425e-01
9.929999999999999938e-01,8.252186976987978539e-01,4.776160489223761352e-01
9.935000000000000497e-01,8.252186976987978539e-01,4.722872539620439070e-01
9.939999999999999947e-01,8.252186976987978539e-01,4.669584590017135661e-01
9.945000000000000506e-01,8.252186976987978539e-01,4.616296640413823926e-01
9.949999999999999956e-01,7.171522459778731928e-01,4.563008690810521628e-01
9.955000000000000515e-01,7.171522459778731928e-01,4.514789909699065684e-01
9.959999999999999964e-01,7.171522459778731928e-01,4.466571128587629169e-01
9.965000000000000524e-01,7.171522459778731928e-01,4.418352347476182107e-01
9.969999999999999973e-01,7.171522459778731928e-01,4.370133566364740596e-01
9.975000000000000533e-01,7.171522459778731928e-01,4.321914785253281321e-01
9.979999999999999982e-01,7.171522459778731928e-01,4.273696004141844806e-01
9.985000000000000542e-01,7.171522459778731928e-01,4.225477223030402740e-01
9.989999999999999991e-01,7.171522459778731928e-01,4.177258441918955123e-01
9.995000000000000551e-01,7.171522459778731928e-01,4.129039660807500844e-01
1.000000000000000000e+00,7.171522459778731928e-01,4.080820879696061554e-01
1.000500000000000167e+00,7.171522459778731928e-01,4.032602098584600059e-01
1.000999999999999890e+00,7.171522459778731928e-01,3.984383317473181862e-01
1.001500000000000057e+00,7.171522459778731928e-01,3.936164536361719257e-01
1.002000000000000002e+00,7.171522459778731928e-01,3.887945755250282742e-01
1.002499999999999947e+00,7.171522459778731928e-01,3.839726974138843452e-01
1.003000000000000114e+00,7.171522459778731928e-01,3.791508193027379736e-01
1.003500000000000059e+00,7.171522459778731928e-01,3.743289411915938225e-01
1.004000000000000004e+00,7.171522459778731928e-01,3.695070630804495604e-01
1.004500000000000171e+00,7.171522459778731928e-01,3.646851849693033554e-01
1.004999999999999893e+00,6.127677754599470950e-01,3.598633068581620909e-01
1.005500000000000060e+00,6.127677754599470950e-01,3.555832147731143866e-01
1.006000000000000005e+00,6.127677754599470950e-01,3.513031226880682922e-01
1.006499999999999950e+00,6.127677754599470950e-01,3.470230306030220868e-01
1.007000000000000117e+00,6.127677754599470950e-01,3.427429385179738830e-01
1.007500000000000062e+00,6.127677754599470950e-01,3.384628464329281217e-01
1.008000000000000007e+00,6.127677754599470950e-01,3.341827543478829710e-01
1.008500000000000174e+00,6.127677754599470950e-01,3.299026622628348226e-01
1.008999999999999897e+00,6.127677754599470950e-01,3.256225701777907267e-01
1.009500000000000064e+00,6.127677754599470950e-01,3.213424780927427449e-01
1.010000000000000009e+00,6.127677754599470950e-01,3.170623860076965395e-01
1.010499999999999954e+00,6.127677754599470950e-01,3.127822939226507226e-01
1.011000000000000121e+00,6.127677754599470950e-01,3.085022018376026853e-01
1.011500000000000066e+00,6.127677754599470950e-01,3.042221097525569240e-01
1.012000000000000011e+00,6.127677754599470950e-01,2.999420176675111072e-01
1.012500000000000178e+00,6.127677754599470950e-01,2.956619255824632919e-01
1.012999999999999901e+00,6.127677754599470950e-01,2.913818334974193625e-01
1.013500000000000068e+00,6.127677754599470950e-01,2.871017414123712697e-01
1.014000000000000012e+00,6.127677754599470950e-01,2.828216493273256749e-01
1.014499999999999957e+00,6.127677754599470950e-01,2.785415572422795250e-01
1.015000000000000124e+00,5.122469431812808338e-01,2.742614651572318207e-01
1.015500000000000069e+00,5.122469431812808338e-01,2.705521126913230101e-01
1.016000000000000014e+00,5.122469431812808338e-01,2.668427602254138109e-01
1.016500000000000181e+00,5.122469431812808338e-01,2.631334077595030019e-01
1.016999999999999904e+00,5.122469431812808338e-01,2.594240552935955235e-01
1.017500000000000071e+00,5.122469431812808338e-01,2.557147028276849920e-01
1.018000000000000016e+00,5.122469431812808338e-01,2.520053503617759039e-01
1.018499999999999961e+00,5.122469431812808338e-01,2.482959978958665381e-01
1.019000000000000128e+00,5.122469431812808338e-01,2.445866454299560622e-01
1.019500000000000073e+00,5.122469431812808338e-01,2.408772929640466964e-01
1.020000000000000018e+00,5.122469431812808338e-01,2.371679404981378858e-01
1.020500000000000185e+00,5.122469431812808338e-01,2.334585880322271323e-01
1.020999999999999908e+00,5.122469431812808338e-01,2.297492355663197650e-01
1.021500000000000075e+00,5.122469431812808338e-01,2.260398831004087894e-01
1.022000000000000020e+00,5.122469431812808338e-01,2.223305306344998677e-01
1.022499999999999964e+00,5.122469431812808338e-01,2.186211781685906685e-01
1.023000000000000131e+00,5.122469431812808338e-01,2.149118257026796375e-01
1.023500000000000076e+00,5.122469431812808338e-01,2.112024732367705493e-01
1.024000000000000021e+00,5.122469431812808338e-01,2.074931207708617942e-01
1.024500000000000188e+00,5.122469431812808338e-01,2.037837683049510407e-01
1.024999999999999911e+00,4.163144573126346115e-01,2.000744158390435623e-01
1.025500000000000078e+00,4.163144573126346115e-01,1.969554419310191040e-01
1.026000000000000023e+00,4.163144573126346115e-01,1.938364680229954229e-01
1.026499999999999968e+00,4.163144573126346115e-01,1.907174941149722414e-01
1.027000000000000135e+00,4.163144573126346115e-01,1.875985202069475610e-01
1.027500000000000080e+00,4.163144573126346115e-01,1.844795462989244905e-01
1.028000000000000025e+00,4.163144573126346115e-01,1.813605723909011980e-01
1.028500000000000192e+00,4.163144573126346115e-01,1.782415984828765176e-01
1.028999999999999915e+00,4.163144573126346115e-01,1.751226245748546129e-01
1.029500000000000082e+00,4.163144573126346115e-01,1.720036506668299880e-01
1.030000000000000027e+00,4.163144573126346115e-01,1.688846767588064735e-01
1.030499999999999972e+00,4.163144573126346115e-01,1.657657028507834585e-01
1.031000000000000139e+00,4.163144573126346115e-01,1.626467289427590002e-01
1.031500000000000083e+00,4.163144573126346115e-01,1.595277550347348750e-01
1.032000000000000028e+00,4.163144573126346115e-01,1.564087811267120820e-01
1.032500000000000195e+00,4.163144573126346115e-01,1.532898072186873462e-01
1.032999999999999918e+00,4.163144573126346115e-01,1.501708333106653304e-01
1.033500000000000085e+00,4.163144573126346115e-01,1.470518594026412051e-01
1.034000000000000030e+00,4.163144573126346115e-01,1.439328854946178016e-01
1.034499999999999975e+00,4.163144573126346115e-01,1.408139115865940649e-01
1.035000000000000142e+00,3.249495433392437516e-01,1.376949376785699952e-01
1.035500000000000087e+00,3.249495433392437516e-01,1.351810387904396338e-01
1.036000000000000032e+00,3.249495433392437516e-01,1.326671399023094944e-01
1.036500000000000199e+00,3.249495433392437516e-01,1.301532410141792995e-01
1.036999999999999922e+00,3.249495433392437516e-01,1.276393421260496042e-01
1.037500000000000089e+00,3.249495433392437516e-01,1.251254432379182990e-01
1.038000000000000034e+00,3.249495433392437516e-01,1.226115443497883817e-01
1.038499999999999979e+00,3.249495433392437516e-01,1.200976454616580757e-01
1.039000000000000146e+00,3.249495433392437516e-01,1.175837465735267706e-01
1.039500000000000091e+00,3.249495433392437516e-01,1.150698476853965202e-01
1.040000000000000036e+00,3.249495433392437516e-01,1.125559487972659367e-01
1.040499999999999980e+00,3.249495433392437516e-01,1.100420499091362969e-01
1.040999999999999925e+00,3.249495433392437516e-01,1.075281510210057689e-01
1.041500000000000092e+00,3.249495433392437516e-01,1.050142521328745193e-01
1.042000000000000037e+00,3.249495433392437516e-01,1.025003532447446020e-01
1.042499999999999982e+00,3.249495433392437516e-01,9.998645435661468461e-02
1.043000000000000149e+00,3.249495433392437516e-01,9.747255546848304641e-02
1.043499999999999872e+00,3.249495433392437516e-01,9.495865658035462786e-02
1.044000000000000039e+00,3.249495433392437516e-01,9.244475769222315620e-02
1.044499999999999984e+00,3.249495433392437516e-01,8.993085880409235067e-02
1.044999999999999929e+00,2.399406047027058675e-01,8.741695991596326598e-02
1.045500000000000096e+00,2.399406047027058675e-01,8.550440338248237182e-02
1.046000000000000041e+00,2.399406047027058675e-01,8.359184684900287932e-02
1.046499999999999986e+00,2.399406047027058675e-01,8.167929031552338681e-02
1.047000000000000153e+00,2.399406047027058675e-01,7.976673378204326981e-02
1.047499999999999876e+00,2.399406047027058675e-01,7.785417724856379118e-02
1.048000000000000043e+00,2.399406047027058675e-01,7.594162071508417378e-02
1.048499999999999988e+00,2.399406047027058675e-01,7.402906418160423718e-02
1.048999999999999932e+00,2.399406047027058675e-01,7.211650764812485570e-02
1.049500000000000099e+00,2.399406047027058675e-01,7.020395111464462767e-02
1.050000000000000044e+00,2.399406047027058675e-01,6.829139458116441352e-02
1.050499999999999989e+00,2.399406047027058675e-01,6.637883804768497653e-02
1.051000000000000156e+00,2.399406047027058675e-01,6.446628151420480402e-02
1.051499999999999879e+00,2.399406047027058675e-01,6.255372498072599152e-02
1.052000000000000046e+00,2.399406047027058675e-01,6.064116844724570798e-02
1.052499999999999991e+00,2.399406047027058675e-01,5.872861191376593792e-02
1.052999999999999936e+00,2.399406047027058675e-01,5.681605538028589031e-02
1.053500000000000103e+00,2.399406047027058675e-01,5.490349884680616188e-02
1.054000000000000048e+00,2.399406047027058675e-01,5.299094231332700244e-02
1.054499999999999993e+00,2.399406047027058675e-01,5.107838577984717687e-02
1.055000000000000160e+00,1.616220369851243399e-01,4.916582924636726804e-02
1.055499999999999883e+00,1.616220369851243399e-01,4.784213071969052600e-02
1.056000000000000050e+00,1.616220369851243399e-01,4.651843219301250720e-02
1.056499999999999995e+00,1.616220369851243399e-01,4.519473366633529332e-02
1.056999999999999940e+00,1.616220369851243399e-01,4.387103513965825291e-02
1.057500000000000107e+00,1.616220369851243399e-01,4.254733661298062269e-02
1.058000000000000052e+00,1.616220369851243399e-01,4.122363808630313126e-02
1.058499999999999996e+00,1.616220369851243399e-01,3.989993955962636146e-02
1.059000000000000163e+00,1.616220369851243399e-01,3.857624103294845369e-02
1.059499999999999886e+00,1.616220369851243399e-01,3.725254250627160757e-02
1.060000000000000053e+00,1.616220369851243399e-01,3.592884397959402593e-02
1.060499999999999998e+00,1.616220369851243399e-01,3.460514545291720062e-02
1.060999999999999943e+00,1.616220369851243399e-01,3.328144692623987572e-02
1.061500000000000110e+00,1.616220369851243399e-01,3.195774839956203039e-02
1.062000000000000055e+00,1.616220369851243399e-01,3.063404987288486855e-02
1.062500000000000000e+00,1.616220369851243399e-01,2.931035134620788019e-02
1.063000000000000167e+00,1.616220369851243399e-01,2.798665281953002792e-02
1.063499999999999890e+00,1.616220369851243399e-01,2.666295429285384100e-02
1.064000000000000057e+00,1.616220369851243399e-01,2.533925576617554465e-02
1.064500000000000002e+00,1.616220369851243399e-01,2.401555723949861179e-02
1.064999999999999947e+00,8.988129143516537800e-02,2.269185871282162342e-02
1.065500000000000114e+00,8.988129143516537800e-02,2.193942252359794981e-02
1.066000000000000059e+00,8.988129143516537800e-02,2.118698633437444273e-02
1.066500000000000004e+00,8.988129143516537800e-02,2.043455014515165383e-02
1.067000000000000171e+00,8.988129143516537800e-02,1.968211395592776511e-02
1.067499999999999893e+00,8.988129143516537800e-02,1.892967776670513580e-02
1.068000000000000060e+00,8.988129143516537800e-02,1.817724157748202424e-02
1.068500000000000005e+00,8.988129143516537800e-02,1.742480538825806960e-02
1.068999999999999950e+00,8.988129143516537800e-02,1.667236919903528417e-02
1.069500000000000117e+00,8.988129143516537800e-02,1.591993300981172504e-02
1.070000000000000062e+00,8.988129143516537800e-02,1.516749682058849205e-02
1.070500000000000007e+00,8.988129143516537800e-02,1.441506063136543080e-02
1.071000000000000174e+00,8.988129143516537800e-02,1.366262444214192892e-02
1.071499999999999897e+00,8.988129143516537800e-02,1.291018825291880001e-02
1.072000000000000064e+00,8.988129143516537800e-02,1.215775206369612733e-02
1.072500000000000009e+00,8.988129143516537800e-02,1.140531587447256301e-02
1.072999999999999954e+00,8.988129143516537800e-02,1.065287968524927624e-02
1.073500000000000121e+00,8.988129143516537800e-02,9.900443496025888857e-03
1.074000000000000066e+00,8.988129143516537800e-02,9.148007306802876173e-03
1.074500000000000011e+00,8.988129143516537800e-02,8.395571117578977047e-03
1.075000000000000178e+00,3.641173625060754176e-02,7.643134928356175133e-03
1.075499999999999901e+00,3.641173625060754176e-02,7.333387391085835830e-03
1.076000000000000068e+00,3.641173625060754176e-02,7.023639853814735851e-03
1.076500000000000012e+00,3.641173625060754176e-02,6.713892316544269045e-03
1.076999999999999957e+00,3.641173625060754176e-02,6.404144779274078061e-03
1.077500000000000124e+00,3.641173625060754176e-02,6.094397242002922571e-03
1.078000000000000069e+00,3.641173625060754176e-02,5.784649704732454031e-03
1.078500000000000014e+00,3.641173625060754176e-02,5.474902167461766916e-03
1.079000000000000181e+00,3.641173625060754176e-02,5.165154630191052913e-03
1.079499999999999904e+00,3.641173625060754176e-02,4.855407092920279062e-03
1.080000000000000071e+00,3.641173625060754176e-02,4.545659555649509548e-03
1.080500000000000016e+00,3.641173625060754176e-02,4.235912018378650695e-03
1.080999999999999961e+00,3.641173625060754176e-02,3.926164481108243738e-03
1.081500000000000128e+00,3.641173625060754176e-02,3.616416943837248710e-03
1.082000000000000073e+00,3.641173625060754176e-02,3.306669406566781905e-03
1.082500000000000018e+00,3.641173625060754176e-02,2.996921869296930059e-03
1.083000000000000185e+00,3.641173625060754176e-02,2.687174332025275836e-03
1.083499999999999908e+00,3.641173625060754176e-02,2.377426794754993779e-03
1.084000000000000075e+00,3.641173625060754176e-02,2.067679257484113242e-03
1.084500000000000020e+00,3.641173625060754176e-02,1.757931720213597865e-03
1.084999999999999964e+00,8.359211061751165017e-03,1.448184182943524842e-03
1.085500000000000131e+00,8.359211061751165017e-03,1.375774973795977629e-03
1.086000000000000076e+00,8.359211061751165017e-03,1.303365764648316358e-03
1.086500000000000021e+00,8.359211061751165017e-03,1.230956555501538062e-03
1.087000000000000188e+00,8.359211061751165017e-03,1.158547346354413905e-03
1.087499999999999911e+00,8.359211061751165017e-03,1.086138137207093074e-03
1.088000000000000078e+00,8.359211061751165017e-03,1.013728928059688108e-03
1.088500000000000023e+00,8.359211061751165017e-03,9.413197189121983582e-04
1.088999999999999968e+00,8.359211061751165017e-03,8.689105097648632155e-04
1.089500000000000135e+00,8.359211061751165017e-03,7.965013006180445866e-04
1.090000000000000080e+00,8.359211061751165017e-03,7.240920914707666897e-04
1.090500000000000025e+00,8.359211061751165017e-03,6.516828823235425693e-04
1.091000000000000192e+00,8.359211061751165017e-03,5.792736731758080064e-04
1.091499999999999915e+00,8.359211061751165017e-03,5.068644640290492255e-04
1.092000000000000082e+00,8.359211061751165017e-03,4.344552548809273856e-04
1.092500000000000027e+00,8.359211061751165017e-03,3.620460457345949130e-04
1.092999999999999972e+00,8.359211061751165017e-03,2.896368365872025244e-04
1.093500000000000139e+00,8.359211061751165017e-03,2.172276274399346022e-04
1.094000000000000083e+00,8.359211061751165017e-03,1.448184182932694963e-04
1.094500000000000028e+00,8.359211061751165017e-03,7.240920914550370846e-05
1.095000000000000195e+00,-5.551115123125782702e-17,-1.045107130105537421e-15
1.095499999999999918e+00,-5.551115123125782702e-17,-1.448195946843200410e-15
1.096000000000000085e+00,-5.551115123125782702e-17,-1.659452740152000949e-15
1.096500000000000030e+00,-5.551115123125782702e-17,-9.921534080414851076e-16
1.096999999999999975e+00,-5.551115123125782702e-17,-1.673574473448624644e-15
1.097500000000000142e+00,-5.551115123125782702e-17,-1.961213309809028971e-15
1.098000000000000087e+00,-5.551115123125782702e-17,-1.446542538530160016e-15
1.098500000000000032e+00,-5.551115123125782702e-17,-1.677802861921318112e-15
1.099000000000000199e+00,-5.551115123125782702e-17,-1.562985851855103192e-15
1.099499999999999922e+00,-5.551115123125782702e-17,-1.626086418293759550e-15
1.100000000000000089e+00,-5.551115123125782702e-17,-2.014230796043570137e-15
